,PLAYER_ID,DateRecovered,DateInjured,TEAM_ID,Team,Player,InjuryNotes,RecoverNotes,InjuryLengthDays,NumberInjuries
7421,1628368,2017-12-19,2017-12-17,1610612758,Kings,De'Aaron Fox,placed on IL with bruised right quadriceps,activated from IL,2 days,12
7422,1628368,2018-01-02,2017-12-20,1610612758,Kings,De'Aaron Fox,placed on IL with bruised right quadriceps,activated from IL,13 days,12
7423,1628368,2018-02-24,2018-02-22,1610612758,Kings,De'Aaron Fox,placed on IL with conjunctivitis / pink eye,activated from IL,2 days,12
7424,1628368,2018-03-11,2018-03-09,1610612758,Kings,De'Aaron Fox,placed on IL with rehab of knee / back injury,activated from IL,2 days,12
7425,1628368,2019-01-25,2019-01-22,1610612758,Kings,De'Aaron Fox,left big toe injury (DTD),returned to lineup,3 days,12
7426,1628368,2019-12-17,2019-11-11,1610612758,Kings,De'Aaron Fox,sprained left ankle (DTD),activated from IL,36 days,12
7427,1628368,2019-12-29,2019-12-27,1610612758,Kings,De'Aaron Fox,back spasms (DTD),activated from IL,2 days,12
7428,1628369,2018-04-08,2018-04-06,1610612738,Celtics,Jayson Tatum,placed on IL for rest,activated from IL,2 days,8
7429,1628369,2019-03-14,2019-03-11,1610612738,Celtics,Jayson Tatum,placed on IL with sore right shoulder,activated from IL,3 days,8
7430,1628369,2019-03-26,2019-03-24,1610612738,Celtics,Jayson Tatum,placed on IL with bruised lower back,activated from IL,2 days,8
7431,1628369,2019-04-13,2019-04-08,1610612738,Celtics,Jayson Tatum,bruised left shin (DTD),returned to lineup,5 days,8
7432,1628369,2020-01-16,2020-01-15,1610612738,Celtics,Jayson Tatum,placed on IL with sore right knee,activated from IL,1 days,8
7433,1628369,2020-01-30,2020-01-24,1610612738,Celtics,Jayson Tatum,strained right groin (DTD),returned to lineup,6 days,8
7434,1628369,2020-03-04,2020-03-03,1610612738,Celtics,Jayson Tatum,placed on IL with illness,activated from IL,1 days,8
7435,1628369,2020-08-17,2020-08-12,1610612738,Celtics,Jayson Tatum,placed on IL with sprained left ankle,activated from IL,5 days,8
7436,1628370,2019-12-13,2019-12-11,1610612766,Hornets,Malik Monk,finger injury (DTD),returned to lineup,2 days,1
7437,1628371,2017-10-30,2017-10-29,1610612753,Magic,Jonathan Isaac,placed on IL with illness,activated from IL,1 days,18
7438,1628371,2017-12-17,2017-11-12,1610612753,Magic,Jonathan Isaac,sprained right ankle (DTD),activated from IL,35 days,18
7439,1628371,2017-12-26,2017-12-22,1610612753,Magic,Jonathan Isaac,sore right ankle (DTD),returned to lineup,4 days,18
7440,1628371,2018-03-02,2017-12-28,1610612753,Magic,Jonathan Isaac,placed on IL with sore right ankle,activated from IL,64 days,18
7441,1628371,2018-03-30,2018-03-22,1610612753,Magic,Jonathan Isaac,sprained left foot (DTD),returned to lineup,8 days,18
7442,1628371,2018-11-14,2018-04-03,1610612753,Magic,Jonathan Isaac,sprained left ankle (out for season),activated from IL,225 days,18
7443,1628371,2019-04-13,2019-04-09,1610612753,Magic,Jonathan Isaac,concussion (DTD),activated from IL,4 days,18
7444,1628371,2019-11-20,2019-11-15,1610612753,Magic,Jonathan Isaac,placed on IL with sprained right ankle,activated from IL,5 days,18
7445,1628371,2020-07-31,2020-01-02,1610612753,Magic,Jonathan Isaac,left knee injury (out for season),activated from IL,211 days,18
7446,1628372,2017-10-23,2017-10-20,1610612742,Mavericks,Dennis Smith Jr.,placed on IL with sore left knee,activated from IL,3 days,19
7447,1628372,2017-12-18,2017-12-08,1610612742,Mavericks,Dennis Smith Jr.,placed on IL with strained left hip,activated from IL,10 days,19
7448,1628372,2018-03-11,2018-03-10,1610612742,Mavericks,Dennis Smith Jr.,placed on IL with sore left knee,activated from IL,1 days,19
7449,1628372,2018-03-24,2018-03-20,1610612742,Mavericks,Dennis Smith Jr.,placed on IL with sprained left ankle,activated from IL,4 days,19
7450,1628372,2018-04-06,2018-04-04,1610612742,Mavericks,Dennis Smith Jr.,placed on IL with sore left knee,activated from IL,2 days,19
7451,1628372,2018-10-28,2018-04-10,1610612742,Mavericks,Dennis Smith Jr.,placed on IL with sore left knee (out for season),returned to lineup,201 days,19
7452,1628372,2018-11-28,2018-11-24,1610612742,Mavericks,Dennis Smith Jr.,sprained right wrist (DTD),returned to lineup,4 days,19
7453,1628372,2018-11-28,2018-11-24,1610612742,Mavericks,Dennis Smith Jr.,placed on IL,returned to lineup,4 days,19
7454,1628372,2018-12-13,2018-12-05,1610612742,Mavericks,Dennis Smith Jr.,placed on IL with sprained right wrist,activated from IL,8 days,19
7455,1628372,2018-12-28,2018-12-16,1610612742,Mavericks,Dennis Smith Jr.,placed on IL with sprained right wrist,activated from IL,12 days,19
7456,1628372,2019-01-22,2019-01-09,1610612742,Mavericks,Dennis Smith Jr.,placed on IL with back injury,activated from IL,13 days,19
7457,1628372,2019-03-28,2019-03-15,1610612752,Knicks,Dennis Smith Jr.,placed on IL with sore lower back,activated from IL,13 days,19
7458,1628372,2019-04-07,2019-04-01,1610612752,Knicks,Dennis Smith Jr.,placed on IL with sore lower back,activated from IL,6 days,19
7459,1628372,2019-12-13,2019-12-11,1610612752,Knicks,Dennis Smith Jr.,illness (DTD),returned to lineup,2 days,19
7460,1628372,2020-01-22,2019-12-26,1610612752,Knicks,Dennis Smith Jr.,placed on IL with strained left oblique,activated from IL,27 days,19
7461,1628372,2020-03-10,2020-02-27,1610612752,Knicks,Dennis Smith Jr.,concussion (DTD),activated from IL,12 days,19
7462,1628373,2017-10-27,2017-10-21,1610612752,Knicks,Frank Ntilikina,placed on IL with sprained left ankle,activated from IL,6 days,13
7463,1628373,2017-12-03,2017-11-29,1610612752,Knicks,Frank Ntilikina,placed on IL with sprained left ankle,activated from IL,4 days,13
7464,1628373,2018-04-03,2018-03-31,1610612752,Knicks,Frank Ntilikina,illness (DTD),returned to lineup,3 days,13
7465,1628373,2019-01-13,2019-01-06,1610612752,Knicks,Frank Ntilikina,sprained left ankle (DTD),activated from IL,7 days,13
7466,1628373,2019-03-22,2019-01-28,1610612752,Knicks,Frank Ntilikina,placed on IL with groin injury,activated from IL,53 days,13
7467,1628373,2019-12-05,2019-03-27,1610612752,Knicks,Frank Ntilikina,groin injury (out for season),returned to lineup,253 days,13
7468,1628373,2020-01-16,2020-01-12,1610612752,Knicks,Frank Ntilikina,placed on IL with groin injury,activated from IL,4 days,13
7469,1628373,2020-02-03,2020-01-29,1610612752,Knicks,Frank Ntilikina,groin injury (DTD),activated from IL,5 days,13
7470,1628373,2020-02-29,2020-02-24,1610612752,Knicks,Frank Ntilikina,placed on IL with groin injury,activated from IL,5 days,13
7471,1628374,2017-12-18,2017-12-11,1610612741,Bulls,Lauri Markkanen,back spasms / sore lower back (DTD),activated from IL,7 days,10
7472,1628374,2018-03-17,2018-03-13,1610612741,Bulls,Lauri Markkanen,placed on IL with lower back spasms,activated from IL,4 days,10
7473,1628374,2018-03-23,2018-03-21,1610612741,Bulls,Lauri Markkanen,placed on IL with back spasms,activated from IL,2 days,10
7474,1628374,2018-03-27,2018-03-24,1610612741,Bulls,Lauri Markkanen,placed on IL with back spasms,activated from IL,3 days,10
7475,1628374,2018-03-30,2018-03-29,1610612741,Bulls,Lauri Markkanen,rest (DTD),returned to lineup,1 days,10
7476,1628374,2018-12-01,2018-10-18,1610612741,Bulls,Lauri Markkanen,placed on IL with sprained right elbow,activated from IL,44 days,10
7477,1628374,2020-03-04,2019-03-27,1610612741,Bulls,Lauri Markkanen,placed on IL with fatigue (out for season),activated from IL,343 days,10
7478,1628378,2017-12-23,2017-12-20,1610612762,Jazz,Donovan Mitchell,bruised right big toe (DTD),returned to lineup,3 days,12
7479,1628378,2018-02-05,2018-02-03,1610612762,Jazz,Donovan Mitchell,flu (DTD),returned to lineup,2 days,12
7480,1628378,2018-11-03,2018-11-01,1610612762,Jazz,Donovan Mitchell,right hamstring injury (DTD),activated from IL,2 days,12
7481,1628378,2018-11-07,2018-11-04,1610612762,Jazz,Donovan Mitchell,sprained left ankle (DTD),returned to lineup,3 days,12
7482,1628378,2018-11-28,2018-11-25,1610612762,Jazz,Donovan Mitchell,placed on IL with rib injury,activated from IL,3 days,12
7483,1628378,2019-04-14,2019-04-10,1610612762,Jazz,Donovan Mitchell,placed on IL with thoracic spasm (out for season),activated from IL,4 days,12
7484,1628378,2020-01-14,2020-01-12,1610612762,Jazz,Donovan Mitchell,placed on IL with illness,activated from IL,2 days,12
7485,1628378,2020-07-30,2020-03-12,1610612762,Jazz,Donovan Mitchell,COVID-19 coronavirus (DTD),returned to lineup,140 days,12
7486,1628378,2020-08-08,2020-08-06,1610612762,Jazz,Donovan Mitchell,placed on IL with left leg injury,activated from IL,2 days,12
7487,1628378,2020-08-12,2020-08-10,1610612762,Jazz,Donovan Mitchell,placed on IL with left leg injury,activated from IL,2 days,12
7488,1628379,2017-11-03,2017-10-28,1610612765,Pistons,Luke Kennard,placed on IL,activated from IL,6 days,9
7489,1628379,2018-01-19,2018-01-17,1610612765,Pistons,Luke Kennard,thumb injury (DTD),returned to lineup,2 days,9
7490,1628379,2018-02-05,2018-02-03,1610612765,Pistons,Luke Kennard,sore left big toe (DTD),returned to lineup,2 days,9
7491,1628379,2018-12-03,2018-10-26,1610612765,Pistons,Luke Kennard,right shoulder injury (out indefinitely),activated from IL,38 days,9
7492,1628379,2019-04-03,2019-04-01,1610612765,Pistons,Luke Kennard,placed on IL with sore right foot,activated from IL,2 days,9
7493,1628379,2019-12-05,2019-12-04,1610612765,Pistons,Luke Kennard,knee injury (DTD),returned to lineup,1 days,9
7494,1628379,2019-12-21,2019-12-20,1610612765,Pistons,Luke Kennard,placed on IL with knee injury,activated from IL,1 days,9
7495,1628382,2017-12-10,2017-12-02,1610612758,Kings,Justin Jackson,placed on IL,activated from IL,8 days,1
7496,1628383,2018-02-24,2017-07-04,1610612750,Timberwolves,Justin Patton,surgery on left foot to repair fracture (out indefinitely),activated from IL,235 days,7
7497,1628386,2017-11-14,2017-10-31,1610612751,Nets,Jarrett Allen,strained left foot (DTD),activated from IL,14 days,5
7498,1628386,2018-03-16,2018-03-13,1610612751,Nets,Jarrett Allen,sore left foot (DTD),returned to lineup,3 days,5
7499,1628386,2018-11-16,2018-11-12,1610612751,Nets,Jarrett Allen,illness (DTD),returned to lineup,4 days,5
7500,1628386,2020-08-12,2020-08-10,1610612751,Nets,Jarrett Allen,sprained left ankle (DTD),returned to lineup,2 days,5
7501,1628387,2017-10-20,2017-10-18,1610612754,Pacers,Ike Anigbogu,knee injury (DTD),returned to lineup,2 days,10
7502,1628387,2017-11-25,2017-11-15,1610612754,Pacers,Ike Anigbogu,placed on IL,activated from IL,10 days,10
7503,1628387,2017-12-06,2017-11-27,1610612754,Pacers,Ike Anigbogu,placed on IL,activated from IL,9 days,10
7504,1628387,2017-12-27,2017-12-17,1610612754,Pacers,Ike Anigbogu,placed on IL,activated from IL,10 days,10
7505,1628387,2018-01-14,2018-01-06,1610612754,Pacers,Ike Anigbogu,placed on IL,activated from IL,8 days,10
7506,1628387,2018-02-11,2018-02-09,1610612754,Pacers,Ike Anigbogu,placed on IL,activated from IL,2 days,10
7507,1628387,2018-03-17,2018-02-23,1610612754,Pacers,Ike Anigbogu,placed on IL,activated from IL,22 days,10
7508,1628387,2019-01-07,2018-03-19,1610612754,Pacers,Ike Anigbogu,placed on IL,returned to lineup,294 days,10
7509,1628389,2018-03-29,2018-03-27,1610612748,Heat,Bam Adebayo,sprained right ankle (DTD),activated from IL,2 days,5
7510,1628389,2018-03-29,2018-03-27,1610612748,Heat,Bam Adebayo,placed on IL with sprained right ankle,activated from IL,2 days,5
7511,1628389,2020-08-18,2020-08-14,1610612748,Heat,Bam Adebayo,placed on IL with sore right knee,activated from IL,4 days,5
7512,1628389,2020-10-06,2020-09-30,1610612748,Heat,Bam Adebayo,strained left shoulder (DTD),returned to lineup,6 days,5
7513,1628390,2018-03-12,2018-03-09,1610612760,Thunder,Terrance Ferguson,concussion (out indefinitely),activated from IL,3 days,9
7514,1628390,2018-12-03,2018-11-23,1610612760,Thunder,Terrance Ferguson,placed on IL with sprained left ankle,activated from IL,10 days,9
7515,1628390,2018-12-31,2018-12-30,1610612760,Thunder,Terrance Ferguson,illness (DTD),returned to lineup,1 days,9
7516,1628390,2019-02-01,2019-01-29,1610612760,Thunder,Terrance Ferguson,placed on IL with back spasms,activated from IL,3 days,9
7517,1628390,2019-12-16,2019-12-05,1610612760,Thunder,Terrance Ferguson,right hip injury (DTD),activated from IL,11 days,9
7518,1628390,2020-02-05,2020-01-18,1610612760,Thunder,Terrance Ferguson,placed on IL with illness,activated from IL,18 days,9
7519,1628390,2020-08-07,2020-08-03,1610612760,Thunder,Terrance Ferguson,placed on IL with lower leg injury,activated from IL,4 days,9
7520,1628391,2017-11-28,2017-11-25,1610612749,Bucks,D.J. Wilson,placed on IL,activated from IL,3 days,14
7521,1628391,2017-12-23,2017-12-19,1610612749,Bucks,D.J. Wilson,placed on IL,activated from IL,4 days,14
7522,1628391,2018-02-13,2018-02-04,1610612749,Bucks,D.J. Wilson,placed on IL,activated from IL,9 days,14
7523,1628391,2018-03-23,2018-03-21,1610612749,Bucks,D.J. Wilson,placed on IL,activated from IL,2 days,14
7524,1628391,2018-04-15,2018-04-11,1610612749,Bucks,D.J. Wilson,placed on IL,activated from IL,4 days,14
7525,1628391,2018-12-05,2018-10-17,1610612749,Bucks,D.J. Wilson,placed on IL with strained right hamstring,activated from IL,49 days,14
7526,1628391,2018-12-10,2018-12-09,1610612749,Bucks,D.J. Wilson,placed on IL,activated from IL,1 days,14
7527,1628391,2018-12-17,2018-12-12,1610612749,Bucks,D.J. Wilson,placed on IL,activated from IL,5 days,14
7528,1628391,2019-01-09,2019-01-07,1610612749,Bucks,D.J. Wilson,left hip pointer (DTD),activated from IL,2 days,14
7529,1628391,2019-01-09,2019-01-07,1610612749,Bucks,D.J. Wilson,placed on IL,activated from IL,2 days,14
7530,1628391,2019-05-17,2019-05-08,1610612749,Bucks,D.J. Wilson,sprained left ankle (DTD),returned to lineup,9 days,14
7531,1628391,2019-05-21,2019-05-19,1610612749,Bucks,D.J. Wilson,sore left ankle (DTD),returned to lineup,2 days,14
7532,1628391,2020-03-08,2020-03-04,1610612749,Bucks,D.J. Wilson,placed on IL,activated from IL,4 days,14
7533,1628392,2018-12-11,2018-12-06,1610612745,Rockets,Isaiah Hartenstein,placed on IL,activated from IL,5 days,10
7534,1628392,2018-12-15,2018-12-13,1610612745,Rockets,Isaiah Hartenstein,placed on IL,activated from IL,2 days,10
7535,1628392,2018-12-19,2018-12-17,1610612745,Rockets,Isaiah Hartenstein,placed on IL,activated from IL,2 days,10
7536,1628392,2018-12-25,2018-12-20,1610612745,Rockets,Isaiah Hartenstein,placed on IL,activated from IL,5 days,10
7537,1628392,2019-01-14,2018-12-27,1610612745,Rockets,Isaiah Hartenstein,placed on IL,activated from IL,18 days,10
7538,1628392,2019-02-01,2019-01-21,1610612745,Rockets,Isaiah Hartenstein,placed on IL,activated from IL,11 days,10
7539,1628392,2019-02-11,2019-02-09,1610612745,Rockets,Isaiah Hartenstein,placed on IL,activated from IL,2 days,10
7540,1628392,2019-03-26,2019-02-21,1610612745,Rockets,Isaiah Hartenstein,placed on IL,activated from IL,33 days,10
7541,1628393,2017-10-24,2017-10-19,1610612746,Clippers,Jawun Evans,placed on IL,activated from IL,5 days,6
7542,1628393,2018-03-09,2018-01-22,1610612746,Clippers,Jawun Evans,sore lower abdominal (DTD),activated from IL,46 days,6
7543,1628394,2020-01-23,2020-01-20,1610612764,Wizards,Anzejs Pasecniks,placed on IL with sprained left ankle,activated from IL,3 days,5
7544,1628394,2020-02-12,2020-02-11,1610612764,Wizards,Anzejs Pasecniks,left hip injury (DTD),returned to lineup,1 days,5
7545,1628394,2020-03-01,2020-02-27,1610612764,Wizards,Anzejs Pasecniks,illness (DTD),activated from IL,3 days,5
7546,1628394,2020-03-10,2020-03-08,1610612764,Wizards,Anzejs Pasecniks,placed on IL with stiff neck,activated from IL,2 days,5
7547,1628395,2017-10-30,2017-10-27,1610612744,Warriors,Jordan Bell,placed on IL,activated from IL,3 days,9
7548,1628395,2017-11-19,2017-11-13,1610612744,Warriors,Jordan Bell,placed on IL,activated from IL,6 days,9
7549,1628395,2017-11-24,2017-11-22,1610612744,Warriors,Jordan Bell,placed on IL,activated from IL,2 days,9
7550,1628395,2018-02-26,2018-01-19,1610612744,Warriors,Jordan Bell,left ankle injury (out indefinitely),activated from IL,38 days,9
7551,1628395,2018-03-14,2018-03-07,1610612744,Warriors,Jordan Bell,sprained right ankle (DTD),activated from IL,7 days,9
7552,1628395,2019-02-27,2019-02-25,1610612744,Warriors,Jordan Bell,placed on IL with flu,activated from IL,2 days,9
7553,1628395,2019-11-15,2019-11-06,1610612750,Timberwolves,Jordan Bell,sprained right shoulder (DTD),returned to lineup,9 days,9
7554,1628396,2017-10-24,2017-10-18,1610612762,Jazz,Tony Bradley,placed on IL,activated from IL,6 days,12
7555,1628396,2017-11-01,2017-10-25,1610612762,Jazz,Tony Bradley,placed on IL,activated from IL,7 days,12
7556,1628396,2017-12-05,2017-12-04,1610612762,Jazz,Tony Bradley,placed on IL,activated from IL,1 days,12
7557,1628396,2017-12-16,2017-12-07,1610612762,Jazz,Tony Bradley,placed on IL,activated from IL,9 days,12
7558,1628396,2018-01-15,2017-12-26,1610612762,Jazz,Tony Bradley,placed on IL,activated from IL,20 days,12
7559,1628396,2018-02-13,2018-01-19,1610612762,Jazz,Tony Bradley,placed on IL,returned to lineup,25 days,12
7560,1628396,2018-03-27,2018-03-13,1610612762,Jazz,Tony Bradley,placed on IL with concussion,activated from IL,14 days,12
7561,1628396,2018-04-29,2018-04-18,1610612762,Jazz,Tony Bradley,placed on IL,activated from IL,11 days,12
7562,1628396,2019-12-16,2019-01-08,1610612762,Jazz,Tony Bradley,surgery on right knee (out indefinitely),activated from IL,342 days,12
7563,1628396,2020-02-04,2020-01-30,1610612762,Jazz,Tony Bradley,placed on IL with sprained right knee,activated from IL,5 days,12
7564,1628397,2017-11-01,2017-10-30,1610612763,Grizzlies,Ivan Rabb,placed on IL,activated from IL,2 days,15
7565,1628397,2017-11-24,2017-11-04,1610612763,Grizzlies,Ivan Rabb,placed on IL,returned to lineup,20 days,15
7566,1628397,2017-12-02,2017-12-01,1610612763,Grizzlies,Ivan Rabb,placed on IL,activated from IL,1 days,15
7567,1628397,2017-12-11,2017-12-04,1610612763,Grizzlies,Ivan Rabb,placed on IL,activated from IL,7 days,15
7568,1628397,2017-12-20,2017-12-16,1610612763,Grizzlies,Ivan Rabb,placed on IL,activated from IL,4 days,15
7569,1628397,2018-01-05,2017-12-31,1610612763,Grizzlies,Ivan Rabb,placed on IL,activated from IL,5 days,15
7570,1628397,2018-03-22,2018-03-21,1610612763,Grizzlies,Ivan Rabb,right heel injury (DTD),returned to lineup,1 days,15
7571,1628397,2018-03-30,2018-03-23,1610612763,Grizzlies,Ivan Rabb,right heel injury (DTD),activated from IL,7 days,15
7572,1628397,2018-10-22,2018-10-19,1610612763,Grizzlies,Ivan Rabb,placed on IL,activated from IL,3 days,15
7573,1628397,2018-11-16,2018-11-13,1610612763,Grizzlies,Ivan Rabb,illness (DTD),returned to lineup,3 days,15
7574,1628397,2018-12-12,2018-12-07,1610612763,Grizzlies,Ivan Rabb,placed on IL,activated from IL,5 days,15
7575,1628397,2019-01-02,2018-12-29,1610612763,Grizzlies,Ivan Rabb,placed on IL,activated from IL,4 days,15
7576,1628397,2019-03-02,2019-02-27,1610612763,Grizzlies,Ivan Rabb,right heel injury (DTD),returned to lineup,3 days,15
7577,1628398,2017-12-02,2017-11-29,1610612747,Lakers,Kyle Kuzma,placed on IL with back spasms,activated from IL,3 days,12
7578,1628398,2018-03-16,2018-03-14,1610612747,Lakers,Kyle Kuzma,sprained right ankle (DTD),returned to lineup,2 days,12
7579,1628398,2019-01-07,2018-04-08,1610612747,Lakers,Kyle Kuzma,placed on IL with sprained left ankle (out for season),returned to lineup,274 days,12
7580,1628398,2019-01-31,2019-01-27,1610612747,Lakers,Kyle Kuzma,strained left hip (DTD),returned to lineup,4 days,12
7581,1628398,2019-03-12,2019-03-05,1610612747,Lakers,Kyle Kuzma,sprained right ankle (DTD),activated from IL,7 days,12
7582,1628398,2019-11-01,2019-03-31,1610612747,Lakers,Kyle Kuzma,left foot injury (out for season),activated from IL,215 days,12
7583,1628398,2019-12-22,2019-12-11,1610612747,Lakers,Kyle Kuzma,placed on IL with sprained left ankle,activated from IL,11 days,12
7584,1628399,2017-11-20,2017-10-18,1610612743,Nuggets,Tyler Lydon,placed on IL,activated from IL,33 days,6
7585,1628399,2017-12-02,2017-11-22,1610612743,Nuggets,Tyler Lydon,placed on IL,activated from IL,10 days,6
7586,1628399,2019-02-13,2017-12-04,1610612743,Nuggets,Tyler Lydon,placed on IL,activated from IL,436 days,6
7587,1628400,2018-01-03,2017-12-25,1610612738,Celtics,Semi Ojeleye,placed on IL with sore back,activated from IL,9 days,1
7588,1628401,2017-12-03,2017-11-05,1610612759,Spurs,Derrick White,placed on IL with fractured right wrist,activated from IL,28 days,14
7589,1628401,2017-12-16,2017-12-12,1610612759,Spurs,Derrick White,placed on IL,activated from IL,4 days,14
7590,1628401,2018-01-03,2017-12-18,1610612759,Spurs,Derrick White,placed on IL,activated from IL,16 days,14
7591,1628401,2018-02-07,2018-01-23,1610612759,Spurs,Derrick White,placed on IL,activated from IL,15 days,14
7592,1628401,2018-02-28,2018-02-23,1610612759,Spurs,Derrick White,placed on IL,activated from IL,5 days,14
7593,1628401,2018-03-12,2018-03-05,1610612759,Spurs,Derrick White,placed on IL,activated from IL,7 days,14
7594,1628401,2018-11-07,2018-03-13,1610612759,Spurs,Derrick White,placed on IL,activated from IL,239 days,14
7595,1628401,2019-02-22,2019-02-03,1610612759,Spurs,Derrick White,right heel injury (DTD),activated from IL,19 days,14
7596,1628401,2019-02-25,2019-02-24,1610612759,Spurs,Derrick White,right heel injury (DTD),returned to lineup,1 days,14
7597,1628401,2019-11-23,2019-11-19,1610612759,Spurs,Derrick White,sore left foot (DTD),activated from IL,4 days,14
7598,1628402,2018-12-02,2017-09-01,1610612740,Pelicans,Frank Jackson,fractured right foot (out for season),activated from IL,457 days,7
7599,1628402,2018-12-12,2018-12-05,1610612740,Pelicans,Frank Jackson,placed on IL,activated from IL,7 days,7
7600,1628402,2019-01-02,2018-12-31,1610612740,Pelicans,Frank Jackson,placed on IL,activated from IL,2 days,7
7601,1628402,2019-11-19,2019-03-27,1610612740,Pelicans,Frank Jackson,concussion (out for season),returned to lineup,237 days,7
7602,1628404,2017-10-20,2017-10-19,1610612747,Lakers,Josh Hart,placed on IL with bursitis in left heel,activated from IL,1 days,11
7603,1628404,2017-11-19,2017-11-15,1610612747,Lakers,Josh Hart,placed on IL,activated from IL,4 days,11
7604,1628404,2018-03-30,2018-02-28,1610612747,Lakers,Josh Hart,fractured left hand (out indefinitely),activated from IL,30 days,11
7605,1628404,2019-02-07,2019-02-05,1610612747,Lakers,Josh Hart,left knee injury (DTD),returned to lineup,2 days,11
7606,1628404,2019-02-21,2019-02-11,1610612747,Lakers,Josh Hart,right knee tendinitis (DTD),returned to lineup,10 days,11
7607,1628404,2019-03-17,2019-03-15,1610612747,Lakers,Josh Hart,right knee tendinitis (DTD),returned to lineup,2 days,11
7608,1628404,2019-11-27,2019-03-22,1610612747,Lakers,Josh Hart,placed on IL with right knee tendinitis (out for season),returned to lineup,250 days,11
7609,1628405,2017-12-08,2017-10-18,1610612742,Mavericks,Johnathan Motley,placed on IL,activated from IL,51 days,7
7610,1628405,2018-01-24,2017-12-20,1610612742,Mavericks,Johnathan Motley,placed on IL,activated from IL,35 days,7
7611,1628405,2018-02-03,2018-01-29,1610612742,Mavericks,Johnathan Motley,placed on IL,activated from IL,5 days,7
7612,1628405,2018-02-10,2018-02-08,1610612742,Mavericks,Johnathan Motley,sprained left ankle (DTD),returned to lineup,2 days,7
7613,1628405,2018-03-11,2018-02-23,1610612742,Mavericks,Johnathan Motley,placed on IL,activated from IL,16 days,7
7614,1628405,2018-03-17,2018-03-16,1610612742,Mavericks,Johnathan Motley,placed on IL,activated from IL,1 days,7
7615,1628405,2018-03-27,2018-03-22,1610612742,Mavericks,Johnathan Motley,placed on IL,activated from IL,5 days,7
7616,1628407,2018-03-06,2018-03-04,1610612766,Hornets,Dwayne Bacon,placed on IL with illness,activated from IL,2 days,3
7617,1628407,2019-11-16,2018-04-01,1610612766,Hornets,Dwayne Bacon,sprained right ankle (out for season),activated from IL,594 days,3
7618,1628409,2017-11-11,2017-10-23,1610612756,Suns,Alec Peters,placed on IL,activated from IL,19 days,6
7619,1628409,2017-11-17,2017-11-13,1610612756,Suns,Alec Peters,placed on IL,activated from IL,4 days,6
7620,1628409,2017-11-26,2017-11-19,1610612756,Suns,Alec Peters,placed on IL,activated from IL,7 days,6
7621,1628409,2018-01-12,2017-11-29,1610612756,Suns,Alec Peters,placed on IL,activated from IL,44 days,6
7622,1628409,2018-03-05,2018-02-12,1610612756,Suns,Alec Peters,placed on IL,activated from IL,21 days,6
7623,1628409,2018-03-15,2018-03-13,1610612756,Suns,Alec Peters,placed on IL,activated from IL,2 days,6
7624,1628410,2018-04-10,2017-10-18,1610612754,Pacers,Edmond Sumner,placed on IL with surgery on left knee,activated from IL,174 days,10
7625,1628410,2018-11-26,2018-11-07,1610612754,Pacers,Edmond Sumner,placed on IL,activated from IL,19 days,10
7626,1628410,2019-01-08,2018-12-12,1610612754,Pacers,Edmond Sumner,placed on IL,activated from IL,27 days,10
7627,1628410,2019-01-26,2019-01-15,1610612754,Pacers,Edmond Sumner,placed on IL,activated from IL,11 days,10
7628,1628410,2019-03-05,2019-02-27,1610612754,Pacers,Edmond Sumner,placed on IL,activated from IL,6 days,10
7629,1628410,2019-12-05,2019-03-05,1610612754,Pacers,Edmond Sumner,bruised left knee (DTD),activated from IL,275 days,10
7630,1628410,2020-01-04,2020-01-02,1610612754,Pacers,Edmond Sumner,placed on IL with sore right knee,activated from IL,2 days,10
7631,1628410,2020-02-29,2020-02-10,1610612754,Pacers,Edmond Sumner,placed on IL,activated from IL,19 days,10
7632,1628411,2017-10-20,2017-10-18,1610612753,Magic,Wes Iwundu,placed on IL with strained right hamstring,activated from IL,2 days,4
7633,1628411,2017-12-01,2017-11-10,1610612753,Magic,Wes Iwundu,placed on IL,activated from IL,21 days,4
7634,1628411,2018-04-01,2018-03-28,1610612753,Magic,Wes Iwundu,illness (DTD),returned to lineup,4 days,4
7635,1628411,2020-08-02,2020-07-31,1610612753,Magic,Wes Iwundu,placed on IL with stiff neck,activated from IL,2 days,4
7636,1628412,2018-02-22,2018-01-01,1610612758,Kings,Frank Mason,bruised right heel (DTD),activated from IL,52 days,10
7637,1628412,2019-11-27,2018-04-09,1610612758,Kings,Frank Mason,partially torn plantar fascia in left foot (out for season),activated from IL,597 days,10
7638,1628412,2019-12-14,2019-12-02,1610612749,Bucks,Frank Mason,placed on IL,activated from IL,12 days,10
7639,1628412,2019-12-22,2019-12-16,1610612749,Bucks,Frank Mason,placed on IL,activated from IL,6 days,10
7640,1628412,2020-02-04,2019-12-25,1610612749,Bucks,Frank Mason,placed on IL with strained abdominal,returned to lineup,41 days,10
7641,1628413,2018-12-05,2018-11-16,1610612755,76ers,Jonah Bolden,placed on IL with right fibula injury,activated from IL,19 days,7
7642,1628413,2018-12-14,2018-12-10,1610612755,76ers,Jonah Bolden,placed on IL,activated from IL,4 days,7
7643,1628413,2018-12-22,2018-12-19,1610612755,76ers,Jonah Bolden,placed on IL,activated from IL,3 days,7
