,PLAYER_ID,DateRecovered,DateInjured,TEAM_ID,Team,Player,InjuryNotes,RecoverNotes,NumberInjuries,InjuryLengthDays
5807,203915,2017-11-14,2017-11-11,1610612751,Nets,Spencer Dinwiddie,placed on IL with tightness in right hamstring,activated from IL,12.0,3
5808,203915,2019-03-01,2018-04-11,1610612751,Nets,Spencer Dinwiddie,placed on IL with sore right knee (out for season),activated from IL,12.0,324
5809,203917,2015-04-10,2015-04-08,1610612758,Kings,Nik Stauskas,back injury (DTD),returned to lineup,13.0,2
5810,203917,2015-10-30,2015-10-28,1610612755,76ers,Nik Stauskas,back spasms (DTD),returned to lineup,13.0,2
5811,203917,2015-11-27,2015-11-25,1610612755,76ers,Nik Stauskas,bruised left knee (DTD),returned to lineup,13.0,2
5812,203917,2016-01-24,2016-01-16,1610612755,76ers,Nik Stauskas,bruised left shoulder (DTD),returned to lineup,13.0,8
5813,203917,2016-03-09,2016-03-04,1610612755,76ers,Nik Stauskas,placed on IL with upper respiratory infection,activated from IL,13.0,5
5814,203917,2016-12-20,2016-04-13,1610612755,76ers,Nik Stauskas,knee injury (out for season),returned to lineup,13.0,251
5815,203917,2016-12-26,2016-12-23,1610612755,76ers,Nik Stauskas,bruised right knee (DTD),returned to lineup,13.0,3
5816,203917,2017-11-30,2017-11-10,1610612755,76ers,Nik Stauskas,sprained right ankle (DTD),activated from IL,13.0,20
5817,203917,2018-01-10,2018-01-08,1610612751,Nets,Nik Stauskas,ankle injury (DTD),returned to lineup,13.0,2
5818,203917,2019-02-08,2019-02-05,1610612739,Cavaliers,Nik Stauskas,placed on IL with sore left knee,activated from IL,13.0,3
5819,203917,2019-04-09,2019-04-07,1610612739,Cavaliers,Nik Stauskas,bruised lower back (DTD),returned to lineup,13.0,2
5820,203918,2014-11-29,2014-11-09,1610612762,Jazz,Rodney Hood,placed on IL with foot injury,activated from IL,37.0,20
5821,203918,2015-01-16,2015-01-02,1610612762,Jazz,Rodney Hood,left heel injury (out indefinitely),activated from IL,37.0,14
5822,203918,2015-02-20,2015-01-21,1610612762,Jazz,Rodney Hood,placed on IL with foot injury / bruised left knee (P),activated from IL,37.0,30
5823,203918,2015-03-28,2015-03-25,1610612762,Jazz,Rodney Hood,placed on IL with illness,activated from IL,37.0,3
5824,203918,2015-04-04,2015-04-01,1610612762,Jazz,Rodney Hood,concussion (DTD),returned to lineup,37.0,3
5825,203918,2015-11-15,2015-11-13,1610612762,Jazz,Rodney Hood,placed on IL with sore right foot,activated from IL,37.0,2
5826,203918,2016-01-10,2016-01-07,1610612762,Jazz,Rodney Hood,right ankle injury (DTD),returned to lineup,37.0,3
5827,203918,2016-03-11,2016-03-09,1610612762,Jazz,Rodney Hood,sore lower back (DTD),returned to lineup,37.0,2
5828,203918,2016-11-17,2016-11-14,1610612762,Jazz,Rodney Hood,placed on IL with illness,activated from IL,37.0,3
5829,203918,2016-12-03,2016-12-01,1610612762,Jazz,Rodney Hood,strained right hamstring (DTD),returned to lineup,37.0,2
5830,203918,2016-12-14,2016-12-07,1610612762,Jazz,Rodney Hood,strained/sore right hamstring (DTD),returned to lineup,37.0,7
5831,203918,2016-12-23,2016-12-21,1610612762,Jazz,Rodney Hood,flu (DTD),returned to lineup,37.0,2
5832,203918,2017-01-21,2017-01-15,1610612762,Jazz,Rodney Hood,bruised right knee (DTD),activated from IL,37.0,6
5833,203918,2017-02-24,2017-02-01,1610612762,Jazz,Rodney Hood,hyperextended right knee (DTD),activated from IL,37.0,23
5834,203918,2017-03-05,2017-03-01,1610612762,Jazz,Rodney Hood,placed on IL with sore right knee,activated from IL,37.0,4
5835,203918,2017-03-20,2017-03-16,1610612762,Jazz,Rodney Hood,sore right knee (DTD),returned to lineup,37.0,4
5836,203918,2017-04-07,2017-04-04,1610612762,Jazz,Rodney Hood,sore right knee (DTD),returned to lineup,37.0,3
5837,203918,2017-04-12,2017-04-09,1610612762,Jazz,Rodney Hood,sore right knee (DTD),returned to lineup,37.0,3
5838,203918,2017-10-25,2017-10-21,1610612762,Jazz,Rodney Hood,placed on IL with strained left calf,activated from IL,37.0,4
5839,203918,2017-12-07,2017-11-28,1610612762,Jazz,Rodney Hood,sore left ankle (DTD),activated from IL,37.0,9
5840,203918,2017-12-13,2017-12-07,1610612762,Jazz,Rodney Hood,sore left ankle (DTD),returned to lineup,37.0,6
5841,203918,2018-02-03,2018-01-20,1610612762,Jazz,Rodney Hood,bruised lower leg (DTD),returned to lineup,37.0,14
5842,203918,2018-03-15,2018-03-10,1610612739,Cavaliers,Rodney Hood,strained lower back (DTD),activated from IL,37.0,5
5843,203918,2018-03-23,2018-03-17,1610612739,Cavaliers,Rodney Hood,strained lower back (DTD),activated from IL,37.0,6
5844,203918,2018-04-15,2018-04-09,1610612739,Cavaliers,Rodney Hood,placed on IL with sore left Achilles,activated from IL,37.0,6
5845,203918,2018-12-10,2018-12-08,1610612739,Cavaliers,Rodney Hood,toe injury (DTD),returned to lineup,37.0,2
5846,203918,2018-12-26,2018-12-22,1610612739,Cavaliers,Rodney Hood,left Achilles injury (DTD),activated from IL,37.0,4
5847,203918,2019-01-09,2019-01-05,1610612739,Cavaliers,Rodney Hood,left Achilles injury (DTD),activated from IL,37.0,4
5848,203919,2014-12-09,2014-11-23,1610612763,Grizzlies,Jordan Adams,placed on IL,activated from IL,10.0,16
5849,203919,2014-12-30,2014-12-12,1610612763,Grizzlies,Jordan Adams,placed on IL,activated from IL,10.0,18
5850,203919,2015-01-11,2015-01-09,1610612763,Grizzlies,Jordan Adams,placed on IL,activated from IL,10.0,2
5851,203919,2015-01-26,2015-01-23,1610612763,Grizzlies,Jordan Adams,placed on IL,activated from IL,10.0,3
5852,203919,2015-02-07,2015-02-04,1610612763,Grizzlies,Jordan Adams,sore left ankle (DTD),returned to lineup,10.0,3
5853,203919,2015-12-26,2015-11-05,1610612763,Grizzlies,Jordan Adams,placed on IL with right knee injury,activated from IL,10.0,51
5854,203919,2016-04-13,2015-12-26,1610612763,Grizzlies,Jordan Adams,sore right knee (out for season),activated from IL,10.0,109
5855,203920,2017-10-21,2017-10-18,1610612753,Magic,Khem Birch,placed on IL,activated from IL,7.0,3
5856,203920,2017-10-29,2017-10-24,1610612753,Magic,Khem Birch,placed on IL,activated from IL,7.0,5
5857,203920,2017-11-20,2017-11-03,1610612753,Magic,Khem Birch,placed on IL,activated from IL,7.0,17
5858,203920,2017-12-01,2017-11-22,1610612753,Magic,Khem Birch,placed on IL,activated from IL,7.0,9
5859,203920,2017-12-13,2017-12-03,1610612753,Magic,Khem Birch,placed on IL,activated from IL,7.0,10
5860,203920,2017-12-26,2017-12-15,1610612753,Magic,Khem Birch,placed on IL,activated from IL,7.0,11
5861,203920,2020-02-05,2020-02-03,1610612753,Magic,Khem Birch,placed on IL with tightness in lower back,activated from IL,7.0,2
5862,203921,2015-01-02,2014-11-18,1610612752,Knicks,Cleanthony Early,right knee injury (out indefinitely),activated from IL,13.0,45
5863,203921,2015-01-23,2015-01-15,1610612752,Knicks,Cleanthony Early,placed on IL with ankle injury,activated from IL,13.0,8
5864,203921,2015-02-07,2015-02-06,1610612752,Knicks,Cleanthony Early,placed on IL,activated from IL,13.0,1
5865,203921,2015-02-11,2015-02-09,1610612752,Knicks,Cleanthony Early,placed on IL,activated from IL,13.0,2
5866,203921,2015-03-25,2015-03-17,1610612752,Knicks,Cleanthony Early,sprained left ankle (DTD),returned to lineup,13.0,8
5867,203921,2015-04-11,2015-04-05,1610612752,Knicks,Cleanthony Early,sprained left ankle (DTD),returned to lineup,13.0,6
5868,203921,2015-11-29,2015-11-11,1610612752,Knicks,Cleanthony Early,placed on IL,activated from IL,13.0,18
5869,203921,2015-12-21,2015-12-04,1610612752,Knicks,Cleanthony Early,placed on IL,activated from IL,13.0,17
5870,203921,2015-12-27,2015-12-26,1610612752,Knicks,Cleanthony Early,placed on IL,activated from IL,13.0,1
5871,203921,2016-03-07,2015-12-30,1610612752,Knicks,Cleanthony Early,knee injury (from gunshot wound) (DTD),activated from IL,13.0,68
5872,203921,2016-04-01,2016-03-23,1610612752,Knicks,Cleanthony Early,placed on IL,activated from IL,13.0,9
5873,203922,2014-11-14,2014-10-29,1610612750,Timberwolves,Glenn Robinson III,ankle injury (DTD),activated from IL,17.0,16
5874,203922,2015-02-11,2015-02-09,1610612750,Timberwolves,Glenn Robinson III,placed on IL,activated from IL,17.0,2
5875,203922,2015-10-29,2015-10-28,1610612754,Pacers,Glenn Robinson III,placed on IL with sore right shoulder,activated from IL,17.0,1
5876,203922,2015-11-03,2015-10-31,1610612754,Pacers,Glenn Robinson III,shoulder injury (DTD),returned to lineup,17.0,3
5877,203922,2018-02-23,2017-03-23,1610612754,Pacers,Glenn Robinson III,strained left calf (out for season),activated from IL,17.0,337
5878,203922,2018-12-30,2018-12-11,1610612765,Pistons,Glenn Robinson III,sprained left ankle (DTD),returned to lineup,17.0,19
5879,203922,2019-12-25,2019-12-23,1610612744,Warriors,Glenn Robinson III,placed on IL with sprained right ankle,activated from IL,17.0,2
5880,203922,2020-01-22,2020-01-18,1610612744,Warriors,Glenn Robinson III,sprained right ankle (DTD),returned to lineup,17.0,4
5881,203922,2020-08-09,2020-08-01,1610612755,76ers,Glenn Robinson III,placed on IL with left hip pointer,activated from IL,17.0,8
5882,203923,2014-11-30,2014-11-23,1610612738,Celtics,James Young,placed on IL,activated from IL,28.0,7
5883,203923,2014-12-28,2014-12-12,1610612738,Celtics,James Young,placed on IL with dislocated right shoulder,activated from IL,28.0,16
5884,203923,2015-01-09,2015-01-07,1610612738,Celtics,James Young,placed on IL,activated from IL,28.0,2
5885,203923,2015-01-23,2015-01-16,1610612738,Celtics,James Young,illness (DTD),activated from IL,28.0,7
5886,203923,2015-03-22,2015-03-18,1610612738,Celtics,James Young,placed on IL,activated from IL,28.0,4
5887,203923,2015-04-15,2015-03-25,1610612738,Celtics,James Young,placed on IL,activated from IL,28.0,21
5888,203923,2015-11-10,2015-04-19,1610612738,Celtics,James Young,placed on IL (out for season),activated from IL,28.0,205
5889,203923,2015-11-22,2015-11-13,1610612738,Celtics,James Young,placed on IL,activated from IL,28.0,9
5890,203923,2016-01-25,2016-01-24,1610612738,Celtics,James Young,placed on IL,activated from IL,28.0,1
5891,203923,2016-02-19,2016-02-07,1610612738,Celtics,James Young,placed on IL,activated from IL,28.0,12
5892,203923,2016-03-04,2016-02-25,1610612738,Celtics,James Young,placed on IL with strained calf,activated from IL,28.0,8
5893,203923,2016-03-15,2016-03-11,1610612738,Celtics,James Young,placed on IL,activated from IL,28.0,4
5894,203923,2016-04-06,2016-03-31,1610612738,Celtics,James Young,placed on IL,activated from IL,28.0,6
5895,203923,2016-04-09,2016-04-08,1610612738,Celtics,James Young,placed on IL,activated from IL,28.0,1
5896,203923,2016-04-19,2016-04-13,1610612738,Celtics,James Young,placed on IL,activated from IL,28.0,6
5897,203923,2016-12-09,2016-12-05,1610612738,Celtics,James Young,placed on IL with illness,activated from IL,28.0,4
5898,203923,2016-12-22,2016-12-20,1610612738,Celtics,James Young,placed on IL,activated from IL,28.0,2
5899,203923,2016-12-29,2016-12-27,1610612738,Celtics,James Young,placed on IL,activated from IL,28.0,2
5900,203923,2017-01-21,2017-01-03,1610612738,Celtics,James Young,placed on IL with sprained right ankle,activated from IL,28.0,18
5901,203923,2017-03-12,2017-03-08,1610612738,Celtics,James Young,placed on IL with bruised tailbone / sore lower back,activated from IL,28.0,4
5902,203923,2017-04-10,2017-04-08,1610612738,Celtics,James Young,illness (DTD),returned to lineup,28.0,2
5903,203923,2017-05-21,2017-05-19,1610612738,Celtics,James Young,placed on IL,activated from IL,28.0,2
5904,203923,2018-01-20,2018-01-18,1610612755,76ers,James Young,undisclosed (DTD),returned to lineup,28.0,2
5905,203923,2018-03-21,2018-02-02,1610612755,76ers,James Young,placed on IL,activated from IL,28.0,47
5906,203924,2014-11-21,2014-10-29,1610612755,76ers,Jerami Grant,placed on IL with sprained right ankle,activated from IL,14.0,23
5907,203924,2014-11-29,2014-11-21,1610612755,76ers,Jerami Grant,sprained right ankle (DTD),activated from IL,14.0,8
5908,203924,2015-02-25,2015-02-23,1610612755,76ers,Jerami Grant,bruised lower back (DTD),returned to lineup,14.0,2
5909,203924,2015-04-01,2015-03-30,1610612755,76ers,Jerami Grant,illness / upper respiratory infection (DTD),returned to lineup,14.0,2
5910,203924,2016-01-18,2016-01-14,1610612755,76ers,Jerami Grant,strained left calf (DTD),returned to lineup,14.0,4
5911,203924,2016-03-17,2016-03-12,1610612755,76ers,Jerami Grant,concussion (DTD),returned to lineup,14.0,5
5912,203924,2016-04-01,2016-03-28,1610612755,76ers,Jerami Grant,sore knee (DTD),returned to lineup,14.0,4
5913,203924,2017-12-09,2017-12-07,1610612760,Thunder,Jerami Grant,placed on IL with bruised left hip,activated from IL,14.0,2
5914,203924,2019-02-22,2019-02-10,1610612760,Thunder,Jerami Grant,sprained right ankle (DTD),activated from IL,14.0,12
5915,203924,2020-02-08,2020-02-05,1610612743,Nuggets,Jerami Grant,sprained right ankle (DTD),returned to lineup,14.0,3
5916,203924,2020-08-12,2020-08-10,1610612743,Nuggets,Jerami Grant,placed on IL with sore right knee,activated from IL,14.0,2
5917,203925,2015-04-02,2015-03-18,1610612739,Cavaliers,Joe Harris,placed on IL,activated from IL,24.0,15
5918,203925,2015-04-10,2015-04-05,1610612739,Cavaliers,Joe Harris,placed on IL,activated from IL,24.0,5
5919,203925,2015-05-04,2015-04-19,1610612739,Cavaliers,Joe Harris,placed on IL,activated from IL,24.0,15
5920,203925,2015-12-17,2015-12-04,1610612739,Cavaliers,Joe Harris,placed on IL,activated from IL,24.0,13
5921,203925,2016-01-12,2015-12-20,1610612739,Cavaliers,Joe Harris,placed on IL (~CBC),returned to lineup,24.0,23
5922,203925,2017-01-02,2016-01-12,1610612753,Magic,Joe Harris,surgery on right foot (out indefinitely) (P- error?),returned to lineup,24.0,356
5923,203925,2017-02-01,2017-01-21,1610612751,Nets,Joe Harris,sprained left ankle (DTD),activated from IL,24.0,11
5924,203925,2017-12-12,2017-03-04,1610612751,Nets,Joe Harris,placed on IL with concussion,returned to lineup,24.0,283
5925,203925,2018-12-03,2018-04-09,1610612751,Nets,Joe Harris,sprained left ankle (out for season),activated from IL,24.0,238
5926,203925,2018-12-05,2018-12-03,1610612751,Nets,Joe Harris,adductor injury (DTD),returned to lineup,24.0,2
5927,203925,2019-01-09,2019-01-07,1610612751,Nets,Joe Harris,placed on IL with sprained right ankle,activated from IL,24.0,2
5928,203925,2019-02-06,2019-02-04,1610612751,Nets,Joe Harris,right hip injury (DTD),returned to lineup,24.0,2
5929,203925,2019-04-12,2019-04-10,1610612751,Nets,Joe Harris,placed on IL with sore right foot,activated from IL,24.0,2
5930,203925,2020-01-19,2020-01-17,1610612751,Nets,Joe Harris,sore lower back (DTD),activated from IL,24.0,2
5931,203925,2020-08-05,2020-03-11,1610612751,Nets,Joe Harris,sprained right ankle (DTD),returned to lineup,24.0,147
5932,203925,2020-08-12,2020-08-10,1610612751,Nets,Joe Harris,left groin injury (DTD),returned to lineup,24.0,2
5933,203926,2015-01-22,2014-12-02,1610612741,Bulls,Doug McDermott,placed on IL with torn meniscus in right knee,activated from IL,15.0,51
5934,203926,2015-04-03,2015-03-25,1610612741,Bulls,Doug McDermott,placed on IL with back injury,activated from IL,15.0,9
5935,203926,2015-12-30,2015-12-28,1610612741,Bulls,Doug McDermott,sore right knee (DTD),returned to lineup,15.0,2
5936,203926,2016-11-04,2016-11-01,1610612741,Bulls,Doug McDermott,concussion (DTD),activated from IL,15.0,3
5937,203926,2016-12-05,2016-11-12,1610612741,Bulls,Doug McDermott,concussion (DTD),activated from IL,15.0,23
5938,203926,2016-12-28,2016-12-26,1610612741,Bulls,Doug McDermott,placed on IL with bruised shin,activated from IL,15.0,2
5939,203926,2017-04-16,2017-04-09,1610612760,Thunder,Doug McDermott,sore left knee (DTD),activated from IL,15.0,7
5940,203926,2019-02-11,2018-04-10,1610612742,Mavericks,Doug McDermott,elbow injury (out for season),activated from IL,15.0,307
5941,203926,2020-07-31,2020-03-06,1610612754,Pacers,Doug McDermott,placed on IL with toe injury,activated from IL,15.0,147
5942,203926,2020-08-08,2020-08-06,1610612754,Pacers,Doug McDermott,placed on IL with sore right knee,activated from IL,15.0,2
5943,203928,2014-11-09,2014-11-03,1610612751,Nets,Cory Jefferson,placed on IL,activated from IL,11.0,6
5944,203928,2014-12-30,2014-12-26,1610612751,Nets,Cory Jefferson,placed on IL,activated from IL,11.0,4
5945,203928,2015-01-09,2015-01-02,1610612751,Nets,Cory Jefferson,placed on IL,activated from IL,11.0,7
5946,203928,2015-11-02,2015-04-19,1610612751,Nets,Cory Jefferson,undisclosed (out for season),activated from IL,11.0,197
5947,203928,2015-11-14,2015-11-04,1610612756,Suns,Cory Jefferson,placed on IL,activated from IL,11.0,10
5948,203928,2015-11-23,2015-11-20,1610612756,Suns,Cory Jefferson,placed on IL,activated from IL,11.0,3
5949,203928,2015-11-29,2015-11-27,1610612756,Suns,Cory Jefferson,placed on IL,activated from IL,11.0,2
5950,203928,2015-12-26,2015-12-13,1610612756,Suns,Cory Jefferson,placed on IL,activated from IL,11.0,13
5951,203930,2017-03-28,2017-03-16,1610612751,Nets,Sean Kilpatrick,placed on IL with strained left hamstring,activated from IL,4.0,12
5952,203930,2017-10-27,2017-04-06,1610612751,Nets,Sean Kilpatrick,placed on IL with strained/tightness in left hamstring (out for season),activated from IL,4.0,204
5953,203932,2015-01-18,2014-11-16,1610612753,Magic,Aaron Gordon,fractured left foot (DTD),activated from IL,26.0,63
5954,203932,2015-02-06,2015-02-04,1610612753,Magic,Aaron Gordon,placed on IL with sore left foot,activated from IL,26.0,2
5955,203932,2015-03-04,2015-02-27,1610612753,Magic,Aaron Gordon,placed on IL with sprained right ankle,activated from IL,26.0,5
5956,203932,2015-12-09,2015-12-08,1610612753,Magic,Aaron Gordon,ankle injury (DTD),returned to lineup,26.0,1
5957,203932,2016-04-13,2016-04-07,1610612753,Magic,Aaron Gordon,concussion (DTD),activated from IL,26.0,6
5958,203932,2017-02-13,2017-02-08,1610612753,Magic,Aaron Gordon,bone bruise in right foot (DTD),returned to lineup,26.0,5
5959,203932,2017-10-24,2017-10-20,1610612753,Magic,Aaron Gordon,placed on IL with sore left ankle,activated from IL,26.0,4
5960,203932,2017-12-15,2017-12-09,1610612753,Magic,Aaron Gordon,concussion (DTD),activated from IL,26.0,6
5961,203932,2017-12-28,2017-12-16,1610612753,Magic,Aaron Gordon,strained right calf (DTD),activated from IL,26.0,12
5962,203932,2018-02-22,2018-01-30,1610612753,Magic,Aaron Gordon,strained left hip flexor (DTD),returned to lineup,26.0,23
5963,203932,2018-03-19,2018-03-09,1610612753,Magic,Aaron Gordon,concussion (DTD),returned to lineup,26.0,10
5964,203932,2018-04-08,2018-04-06,1610612753,Magic,Aaron Gordon,sore right calf (DTD),returned to lineup,26.0,2
5965,203932,2018-11-12,2018-11-11,1610612753,Magic,Aaron Gordon,placed on IL with sprained left ankle,activated from IL,26.0,1
5966,203932,2018-11-30,2018-11-28,1610612753,Magic,Aaron Gordon,placed on IL with tightness in lower back,activated from IL,26.0,2
5967,203932,2019-01-23,2019-01-19,1610612753,Magic,Aaron Gordon,sore lower back (DTD),activated from IL,26.0,4
5968,203932,2019-11-29,2019-11-21,1610612753,Magic,Aaron Gordon,bruised right ankle (out indefinitely),activated from IL,26.0,8
5969,203932,2020-01-03,2019-12-30,1610612753,Magic,Aaron Gordon,placed on IL with left Achilles injury,activated from IL,26.0,4
5970,203932,2020-01-13,2020-01-10,1610612753,Magic,Aaron Gordon,placed on IL with right calf injury,activated from IL,26.0,3
5971,203932,2020-03-04,2020-03-02,1610612753,Magic,Aaron Gordon,placed on IL with right knee inflammation,activated from IL,26.0,2
5972,203933,2014-11-09,2014-10-23,1610612756,Suns,T.J. Warren,fractured left thumb (out indefinitely),activated from IL,25.0,17
5973,203933,2014-11-17,2014-11-14,1610612756,Suns,T.J. Warren,placed on IL,activated from IL,25.0,3
5974,203933,2015-01-25,2015-01-23,1610612756,Suns,T.J. Warren,placed on IL,activated from IL,25.0,2
5975,203933,2015-02-08,2015-02-05,1610612756,Suns,T.J. Warren,placed on IL,activated from IL,25.0,3
5976,203933,2015-11-20,2015-11-18,1610612756,Suns,T.J. Warren,placed on IL with illness,activated from IL,25.0,2
5977,203933,2016-12-17,2016-01-31,1610612756,Suns,T.J. Warren,fractured right foot (out for season),activated from IL,25.0,321
5978,203933,2017-03-26,2017-03-23,1610612756,Suns,T.J. Warren,left foot injury (DTD),returned to lineup,25.0,3
5979,203933,2017-04-05,2017-04-02,1610612756,Suns,T.J. Warren,placed on IL with illness,activated from IL,25.0,3
5980,203933,2018-01-07,2018-01-05,1610612756,Suns,T.J. Warren,placed on IL with illness,activated from IL,25.0,2
5981,203933,2018-01-19,2018-01-14,1610612756,Suns,T.J. Warren,placed on IL with sore lower back,activated from IL,25.0,5
5982,203933,2018-03-02,2018-02-28,1610612756,Suns,T.J. Warren,placed on IL with tailbone injury / concussion,activated from IL,25.0,2
5983,203933,2018-03-13,2018-03-08,1610612756,Suns,T.J. Warren,placed on IL with back spasms,activated from IL,25.0,5
5984,203933,2018-11-06,2018-03-20,1610612756,Suns,T.J. Warren,placed on IL with inflammation in left knee (out for season),activated from IL,25.0,231
5985,203933,2018-12-10,2018-11-30,1610612756,Suns,T.J. Warren,placed on IL with sore right ankle,activated from IL,25.0,10
5986,203933,2020-02-08,2019-01-23,1610612756,Suns,T.J. Warren,placed on IL with sore right ankle (out for season),activated from IL,25.0,381
5987,203933,2020-03-08,2020-03-06,1610612754,Pacers,T.J. Warren,placed on IL with left leg injury,activated from IL,25.0,2
5988,203933,2020-08-18,2020-08-11,1610612754,Pacers,T.J. Warren,placed on IL with sore right foot,activated from IL,25.0,7
5989,203934,2015-11-15,2015-11-13,1610612737,Hawks,Lamar Patterson,placed on IL,activated from IL,4.0,2
5990,203934,2016-01-09,2016-01-07,1610612737,Hawks,Lamar Patterson,placed on IL,activated from IL,4.0,2
5991,203934,2016-01-20,2016-01-13,1610612737,Hawks,Lamar Patterson,placed on IL,activated from IL,4.0,7
5992,203934,2017-02-27,2017-02-25,1610612737,Hawks,Lamar Patterson,placed on IL,activated from IL,4.0,2
5993,203935,2014-12-03,2014-11-08,1610612738,Celtics,Marcus Smart,sprained left ankle (DNP),activated from IL,21.0,25
5994,203935,2014-12-19,2014-12-15,1610612738,Celtics,Marcus Smart,strained left Achilles (DTD),returned to lineup,21.0,4
5995,203935,2015-11-11,2015-11-04,1610612738,Celtics,Marcus Smart,placed on IL with sprained left toe,activated from IL,21.0,7
5996,203935,2015-12-27,2015-11-21,1610612738,Celtics,Marcus Smart,bruised left knee (DTD),activated from IL,21.0,36
5997,203935,2016-11-02,2016-10-20,1610612738,Celtics,Marcus Smart,sprained left ankle (DTD),activated from IL,21.0,13
5998,203935,2017-10-26,2017-10-20,1610612738,Celtics,Marcus Smart,placed on IL with sore ankle,activated from IL,21.0,6
5999,203935,2018-02-23,2018-01-24,1610612738,Celtics,Marcus Smart,right hand injury (DTD),activated from IL,21.0,30
6000,203935,2018-04-24,2018-03-12,1610612738,Celtics,Marcus Smart,sprained right thumb (out indefinitely),activated from IL,21.0,43
6001,203935,2019-01-16,2019-01-14,1610612738,Celtics,Marcus Smart,placed on IL with illness,activated from IL,21.0,2
6002,203935,2019-05-06,2019-04-08,1610612738,Celtics,Marcus Smart,torn left oblique (out indefinitely),activated from IL,21.0,28
6003,203935,2019-12-06,2019-12-04,1610612738,Celtics,Marcus Smart,illness (DTD),returned to lineup,21.0,2
6004,203935,2019-12-28,2019-12-09,1610612738,Celtics,Marcus Smart,placed on IL with left eye injury,activated from IL,21.0,19
6005,203935,2020-02-07,2020-02-03,1610612738,Celtics,Marcus Smart,placed on IL with bruised right thigh,activated from IL,21.0,4
6006,203937,2014-11-06,2014-11-05,1610612759,Spurs,Kyle Anderson,placed on IL,activated from IL,16.0,1
6007,203937,2015-01-09,2015-01-06,1610612759,Spurs,Kyle Anderson,placed on IL with ankle injury,activated from IL,16.0,3
6008,203937,2015-04-08,2015-03-24,1610612759,Spurs,Kyle Anderson,placed on IL,activated from IL,16.0,15
6009,203937,2015-04-12,2015-04-10,1610612759,Spurs,Kyle Anderson,placed on IL,activated from IL,16.0,2
6010,203937,2016-02-10,2015-04-19,1610612759,Spurs,Kyle Anderson,placed on IL,returned to lineup,16.0,297
6011,203937,2017-03-11,2017-03-09,1610612759,Spurs,Kyle Anderson,placed on IL with sprained right knee,activated from IL,16.0,2
6012,203937,2017-12-20,2017-12-04,1610612759,Spurs,Kyle Anderson,placed on IL with sprained MCL in left knee,activated from IL,16.0,16
6013,203937,2018-12-17,2018-12-15,1610612763,Grizzlies,Kyle Anderson,placed on IL with sprained left ankle,activated from IL,16.0,2
6014,203937,2019-01-28,2019-01-13,1610612763,Grizzlies,Kyle Anderson,sprained left ankle (DTD),activated from IL,16.0,15
6015,203937,2019-11-29,2019-02-01,1610612763,Grizzlies,Kyle Anderson,sore right shoulder (out for season),returned to lineup,16.0,301
6016,203937,2019-12-11,2019-11-30,1610612763,Grizzlies,Kyle Anderson,right heel injury (DTD),activated from IL,16.0,11
6017,203939,2014-11-08,2014-10-29,1610612738,Celtics,Dwight Powell,placed on IL,activated from IL,16.0,10
6018,203939,2014-12-12,2014-12-03,1610612738,Celtics,Dwight Powell,placed on IL,activated from IL,16.0,9
6019,203939,2015-02-25,2015-02-19,1610612742,Mavericks,Dwight Powell,placed on IL,activated from IL,16.0,6
6020,203939,2015-03-06,2015-03-05,1610612742,Mavericks,Dwight Powell,placed on IL,activated from IL,16.0,1
6021,203939,2015-03-27,2015-03-08,1610612742,Mavericks,Dwight Powell,placed on IL,activated from IL,16.0,19
6022,203939,2015-04-04,2015-04-01,1610612742,Mavericks,Dwight Powell,placed on IL,activated from IL,16.0,3
6023,203939,2015-04-21,2015-04-18,1610612742,Mavericks,Dwight Powell,placed on IL,activated from IL,16.0,3
6024,203939,2018-03-28,2015-12-06,1610612742,Mavericks,Dwight Powell,sore knee (DTD),returned to lineup,16.0,843
6025,203939,2018-04-06,2018-04-04,1610612742,Mavericks,Dwight Powell,placed on IL with bursitis in left knee,activated from IL,16.0,2
6026,203939,2018-11-28,2018-11-19,1610612742,Mavericks,Dwight Powell,left knee injury (DTD),returned to lineup,16.0,9
6027,203939,2019-10-29,2019-10-22,1610612742,Mavericks,Dwight Powell,strained left hamstring (DTD),activated from IL,16.0,7
6028,203940,2014-11-12,2014-10-29,1610612737,Hawks,Adreian Payne,placed on IL with plantar fasciaitis,activated from IL,8.0,14
6029,203940,2014-11-20,2014-11-14,1610612737,Hawks,Adreian Payne,placed on IL,activated from IL,8.0,6
6030,203940,2015-01-13,2014-12-27,1610612737,Hawks,Adreian Payne,placed on IL,activated from IL,8.0,17
6031,203940,2015-01-17,2015-01-16,1610612737,Hawks,Adreian Payne,placed on IL,activated from IL,8.0,1
6032,203940,2015-01-30,2015-01-21,1610612737,Hawks,Adreian Payne,placed on IL,activated from IL,8.0,9
6033,203940,2016-02-02,2016-01-25,1610612750,Timberwolves,Adreian Payne,placed on IL,activated from IL,8.0,8
6034,203940,2017-03-15,2017-02-03,1610612750,Timberwolves,Adreian Payne,thrombocytopenia (blood disorder) (DTD),returned to lineup,8.0,40
6035,203940,2017-12-09,2017-10-18,1610612753,Magic,Adreian Payne,placed on IL with fractured left hand,activated from IL,8.0,52
6036,203942,2014-11-04,2014-10-28,1610612740,Pelicans,Patric Young,placed on IL,activated from IL,3.0,7
6037,203942,2014-11-22,2014-11-21,1610612740,Pelicans,Patric Young,placed on IL,activated from IL,3.0,1
